image_name,age,filepath,gender_0,gender_1,race_0,race_1,race_2,race_3,race_4,eye_distance,mouth_width,face_width,face_height,face_aspect_ratio,eye_to_face_ratio,mouth_to_face_ratio
29_0_1_20170104220317630.jpg.chip.jpg,29,/Users/cipherxishant/Downloads/archive/UTKFace/29_0_1_20170104220317630.jpg.chip.jpg,1,0,0,1,0,0,0,84.32943725585938,67.8414306640625,158.84800720214844,199.5204315185547,1.2560461728968808,0.5308813043436078,0.4270839266981055
42_1_1_20170113001802155.jpg.chip.jpg,42,/Users/cipherxishant/Downloads/archive/UTKFace/42_1_1_20170113001802155.jpg.chip.jpg,0,1,0,1,0,0,0,85.27790832519531,71.3000717163086,164.37063598632812,190.23252868652344,1.1573388856531919,0.5188147372763617,0.4337762112342203
23_1_0_20170116173236417.jpg.chip.jpg,23,/Users/cipherxishant/Downloads/archive/UTKFace/23_1_0_20170116173236417.jpg.chip.jpg,0,1,1,0,0,0,0,75.07986450195312,61.276878356933594,152.63577270507812,196.269287109375,1.285866894968359,0.49188904521761073,0.40145817242549287
47_0_0_20170105173009578.jpg.chip.jpg,47,/Users/cipherxishant/Downloads/archive/UTKFace/47_0_0_20170105173009578.jpg.chip.jpg,1,0,1,0,0,0,0,72.14569854736328,62.60736083984375,163.1770477294922,203.45440673828125,1.2468322571662107,0.44213141217607566,0.38367749454342076
45_0_1_20170113142436445.jpg.chip.jpg,45,/Users/cipherxishant/Downloads/archive/UTKFace/45_0_1_20170113142436445.jpg.chip.jpg,1,0,0,1,0,0,0,73.9599838256836,59.50714874267578,159.03744506835938,181.72418212890625,1.1426502862316192,0.46504761060449146,0.37417067859143305
17_0_0_20170110232257182.jpg.chip.jpg,17,/Users/cipherxishant/Downloads/archive/UTKFace/17_0_0_20170110232257182.jpg.chip.jpg,1,0,1,0,0,0,0,82.95851135253906,71.9128646850586,170.08689880371094,195.6930694580078,1.150547577940425,0.48774192448694986,0.42280072827978216
28_1_2_20170116165147900.jpg.chip.jpg,28,/Users/cipherxishant/Downloads/archive/UTKFace/28_1_2_20170116165147900.jpg.chip.jpg,0,1,0,0,1,0,0,75.20942687988281,60.6677131652832,169.4498748779297,196.7118225097656,1.1608850266279347,0.4438446881950375,0.35802748871303525
11_1_0_20170109203400684.jpg.chip.jpg,11,/Users/cipherxishant/Downloads/archive/UTKFace/11_1_0_20170109203400684.jpg.chip.jpg,0,1,1,0,0,0,0,81.14405059814453,66.33065795898438,175.09263610839844,198.47824096679688,1.1335613271818046,0.4634349702057653,0.3788317968890456
5_1_2_20161219142543345.jpg.chip.jpg,5,/Users/cipherxishant/Downloads/archive/UTKFace/5_1_2_20161219142543345.jpg.chip.jpg,0,1,0,0,1,0,0,75.39588928222656,53.188419342041016,176.19671630859375,181.03060913085935,1.0274346362607543,0.4279074596950887,0.30186952660846395
2_1_3_20161219224808112.jpg.chip.jpg,2,/Users/cipherxishant/Downloads/archive/UTKFace/2_1_3_20161219224808112.jpg.chip.jpg,0,1,0,0,0,1,0,83.65911865234375,73.85987091064453,175.54331970214844,204.88070678710935,1.1671233467313873,0.476572499564732,0.4207501090668993
26_1_2_20170116184737269.jpg.chip.jpg,26,/Users/cipherxishant/Downloads/archive/UTKFace/26_1_2_20170116184737269.jpg.chip.jpg,0,1,0,0,1,0,0,80.9675521850586,67.39966583251953,164.07383728027344,187.23190307617188,1.1411441713058705,0.4934824072332055,0.41078862388880677
34_0_2_20170112205459219.jpg.chip.jpg,34,/Users/cipherxishant/Downloads/archive/UTKFace/34_0_2_20170112205459219.jpg.chip.jpg,1,0,0,0,1,0,0,77.45079803466797,65.26305389404297,162.22145080566406,185.92437744140625,1.1461146261362039,0.4774386966089427,0.40230840970733245
92_0_2_20170105174832245.jpg.chip.jpg,92,/Users/cipherxishant/Downloads/archive/UTKFace/92_0_2_20170105174832245.jpg.chip.jpg,1,0,0,0,1,0,0,74.9935531616211,65.110595703125,157.39344787597656,192.5556640625,1.2234033033842087,0.4764718873222396,0.41368047133976676
45_0_0_20170117135550944.jpg.chip.jpg,45,/Users/cipherxishant/Downloads/archive/UTKFace/45_0_0_20170117135550944.jpg.chip.jpg,1,0,1,0,0,0,0,81.51367950439453,69.86505889892578,169.22364807128906,202.9011077880859,1.1990115453757946,0.48169201192291494,0.41285635722433806
1_0_4_20161221202331737.jpg.chip.jpg,1,/Users/cipherxishant/Downloads/archive/UTKFace/1_0_4_20161221202331737.jpg.chip.jpg,1,0,0,0,0,0,1,78.77784729003906,55.38556671142578,187.4365692138672,186.8085479736328,0.9966494198924555,0.42029070218497583,0.2954896525460314
25_0_2_20170116175213151.jpg.chip.jpg,25,/Users/cipherxishant/Downloads/archive/UTKFace/25_0_2_20170116175213151.jpg.chip.jpg,1,0,0,0,1,0,0,80.44300079345703,66.50920867919922,158.25433349609375,189.4171600341797,1.1969161023881545,0.5083146793919715,0.4202678511855152
58_0_0_20170116220615079.jpg.chip.jpg,58,/Users/cipherxishant/Downloads/archive/UTKFace/58_0_0_20170116220615079.jpg.chip.jpg,1,0,1,0,0,0,0,79.37838745117188,58.49298477172851,184.9496612548828,197.8088531494141,1.0695280640541955,0.4291891475366313,0.3162643520126169
18_1_0_20170109214725387.jpg.chip.jpg,18,/Users/cipherxishant/Downloads/archive/UTKFace/18_1_0_20170109214725387.jpg.chip.jpg,0,1,1,0,0,0,0,78.66773986816406,63.961952209472656,162.70516967773438,184.77926635742188,1.1356693012484425,0.48349871134383177,0.3931156725761101
32_0_1_20170117135943245.jpg.chip.jpg,32,/Users/cipherxishant/Downloads/archive/UTKFace/32_0_1_20170117135943245.jpg.chip.jpg,1,0,0,1,0,0,0,70.97740173339844,62.44630813598633,153.26605224609375,190.08982849121097,1.240260486294712,0.46309930146457084,0.40743731061669514
26_0_0_20170117195907555.jpg.chip.jpg,26,/Users/cipherxishant/Downloads/archive/UTKFace/26_0_0_20170117195907555.jpg.chip.jpg,1,0,1,0,0,0,0,87.67533874511719,73.72417449951172,195.0969085693359,202.7770233154297,1.0393656404010334,0.44939378787725925,0.37788489341085957
65_1_4_20170117185548913.jpg.chip.jpg,65,/Users/cipherxishant/Downloads/archive/UTKFace/65_1_4_20170117185548913.jpg.chip.jpg,0,1,0,0,0,0,1,75.69380187988281,54.82145309448242,175.0967559814453,192.79005432128903,1.1010486929964518,0.43229699748351674,0.3130923402161246
23_0_1_20170115231442487.jpg.chip.jpg,23,/Users/cipherxishant/Downloads/archive/UTKFace/23_0_1_20170115231442487.jpg.chip.jpg,1,0,0,1,0,0,0,76.67093658447266,55.918663024902344,186.49411010742188,189.57345581054688,1.0165117584751135,0.41111720118297396,0.2998414426744781
10_0_3_20161220215952636.jpg.chip.jpg,10,/Users/cipherxishant/Downloads/archive/UTKFace/10_0_3_20161220215952636.jpg.chip.jpg,1,0,0,0,0,1,0,78.88876342773438,68.9986343383789,175.51455688476562,189.58790588378903,1.0801833719596448,0.44947134202394917,0.3931220040265952
35_1_4_20170117193701109.jpg.chip.jpg,35,/Users/cipherxishant/Downloads/archive/UTKFace/35_1_4_20170117193701109.jpg.chip.jpg,0,1,0,0,0,0,1,83.5052719116211,74.3080062866211,181.32589721679688,202.4322967529297,1.1164003590226144,0.46052589946256006,0.4098036045991652
24_1_3_20170119165528950.jpg.chip.jpg,24,/Users/cipherxishant/Downloads/archive/UTKFace/24_1_3_20170119165528950.jpg.chip.jpg,0,1,0,0,0,1,0,84.41447448730469,69.82011413574219,167.00404357910156,194.82386779785156,1.1665817403132106,0.5054636563175293,0.4180743929273296
62_0_0_20170111204633236.jpg.chip.jpg,62,/Users/cipherxishant/Downloads/archive/UTKFace/62_0_0_20170111204633236.jpg.chip.jpg,1,0,1,0,0,0,0,75.42102813720703,62.424774169921875,167.3941192626953,198.15049743652344,1.1837363122987699,0.4505596043003586,0.3729209511354296
26_1_2_20170116184523693.jpg.chip.jpg,26,/Users/cipherxishant/Downloads/archive/UTKFace/26_1_2_20170116184523693.jpg.chip.jpg,0,1,0,0,1,0,0,79.6787338256836,66.3714370727539,162.34877014160156,198.39944458007812,1.2220569604995033,0.4907874186924073,0.40882007923351893
32_0_0_20170117121829950.jpg.chip.jpg,32,/Users/cipherxishant/Downloads/archive/UTKFace/32_0_0_20170117121829950.jpg.chip.jpg,1,0,1,0,0,0,0,80.60845947265625,72.87471771240234,168.57965087890625,198.2346343994141,1.1759108134694711,0.4781624534894709,0.4322865620640628
65_0_2_20170111205651706.jpg.chip.jpg,65,/Users/cipherxishant/Downloads/archive/UTKFace/65_0_2_20170111205651706.jpg.chip.jpg,1,0,0,0,1,0,0,87.63739013671875,75.83946228027344,171.4477996826172,188.4448699951172,1.0991384569762042,0.5111607748769736,0.4423472475042949
13_1_1_20170109204443201.jpg.chip.jpg,13,/Users/cipherxishant/Downloads/archive/UTKFace/13_1_1_20170109204443201.jpg.chip.jpg,0,1,0,1,0,0,0,73.63158416748047,58.14970779418945,163.91453552246094,168.826904296875,1.0299690857723898,0.4492071672154472,0.3547562612970422
35_0_0_20170117170540987.jpg.chip.jpg,35,/Users/cipherxishant/Downloads/archive/UTKFace/35_0_0_20170117170540987.jpg.chip.jpg,1,0,1,0,0,0,0,80.63867950439453,74.01811218261719,165.35646057128906,194.7233734130859,1.1775976139083848,0.4876657327194621,0.4476275793935867
21_1_4_20170103233924667.jpg.chip.jpg,21,/Users/cipherxishant/Downloads/archive/UTKFace/21_1_4_20170103233924667.jpg.chip.jpg,0,1,0,0,0,0,1,87.09353637695312,75.32160186767578,170.76956176757812,201.5832366943359,1.1804400890171283,0.5100062064660547,0.44107158844964695
10_1_0_20170109204617417.jpg.chip.jpg,10,/Users/cipherxishant/Downloads/archive/UTKFace/10_1_0_20170109204617417.jpg.chip.jpg,0,1,1,0,0,0,0,67.42024993896484,52.696502685546875,151.97433471679688,184.9406280517578,1.2169201358663184,0.44362918294462034,0.346746065931109
51_1_0_20170110160643172.jpg.chip.jpg,51,/Users/cipherxishant/Downloads/archive/UTKFace/51_1_0_20170110160643172.jpg.chip.jpg,0,1,1,0,0,0,0,81.30242156982422,68.59619140625,175.19357299804688,194.6921844482422,1.1112975271667795,0.4640719415587843,0.3915451362306238
32_0_3_20170109141302293.jpg.chip.jpg,32,/Users/cipherxishant/Downloads/archive/UTKFace/32_0_3_20170109141302293.jpg.chip.jpg,1,0,0,0,0,1,0,78.08100128173828,60.3781852722168,170.49774169921875,195.8402099609375,1.1486381462249882,0.4579591524413491,0.35412894429260033
26_0_1_20170116221037571.jpg.chip.jpg,26,/Users/cipherxishant/Downloads/archive/UTKFace/26_0_1_20170116221037571.jpg.chip.jpg,1,0,0,1,0,0,0,87.7301254272461,74.04302215576172,183.5413055419922,187.6477813720703,1.0223735786228163,0.47798573279285317,0.4034134002540453
37_0_1_20170113174538178.jpg.chip.jpg,37,/Users/cipherxishant/Downloads/archive/UTKFace/37_0_1_20170113174538178.jpg.chip.jpg,1,0,0,1,0,0,0,73.15309143066406,65.73925018310547,159.23971557617188,196.11947631835935,1.2315990116457232,0.45938973933717864,0.4128319995124538
11_1_0_20170109205122664.jpg.chip.jpg,11,/Users/cipherxishant/Downloads/archive/UTKFace/11_1_0_20170109205122664.jpg.chip.jpg,0,1,1,0,0,0,0,72.37712860107422,56.96760559082031,170.43255615234375,184.3906707763672,1.0818981709782418,0.4246672715298526,0.3342530727515402
7_0_1_20170110220056218.jpg.chip.jpg,7,/Users/cipherxishant/Downloads/archive/UTKFace/7_0_1_20170110220056218.jpg.chip.jpg,1,0,0,1,0,0,0,71.88994598388672,52.25875473022461,167.17306518554688,181.7986297607422,1.0874875660080903,0.4300330672533606,0.312602719057775
55_1_0_20170117190736258.jpg.chip.jpg,55,/Users/cipherxishant/Downloads/archive/UTKFace/55_1_0_20170117190736258.jpg.chip.jpg,0,1,1,0,0,0,0,92.90074157714844,80.25108337402344,177.2445068359375,198.87515258789065,1.1220384548897477,0.524138904136194,0.4527704965678067
20_1_0_20170116212316301.jpg.chip.jpg,20,/Users/cipherxishant/Downloads/archive/UTKFace/20_1_0_20170116212316301.jpg.chip.jpg,0,1,1,0,0,0,0,79.10765838623047,58.09891128540039,184.39166259765625,190.2644805908203,1.031849693800845,0.4290197141876413,0.3150842639353634
27_1_1_20170112213555559.jpg.chip.jpg,27,/Users/cipherxishant/Downloads/archive/UTKFace/27_1_1_20170112213555559.jpg.chip.jpg,0,1,0,1,0,0,0,81.75432586669922,73.08377838134766,176.10955810546875,199.34510803222656,1.1319380400287102,0.4642242405590392,0.41499041373767537
25_0_0_20170117134639822.jpg.chip.jpg,25,/Users/cipherxishant/Downloads/archive/UTKFace/25_0_0_20170117134639822.jpg.chip.jpg,1,0,1,0,0,0,0,82.04492950439453,68.60505676269531,181.38668823242188,205.24822998046875,1.1315506776190303,0.45232056610055826,0.3782254223352237
14_1_0_20170109204131257.jpg.chip.jpg,14,/Users/cipherxishant/Downloads/archive/UTKFace/14_1_0_20170109204131257.jpg.chip.jpg,0,1,1,0,0,0,0,84.17733001708984,74.27788543701172,168.4218292236328,202.53953552246097,1.2025729470823299,0.49980059238828256,0.44102291121885706
26_1_4_20161221193707668.jpg.chip.jpg,26,/Users/cipherxishant/Downloads/archive/UTKFace/26_1_4_20161221193707668.jpg.chip.jpg,0,1,0,0,0,0,1,76.70323181152344,65.03321075439453,152.5546875,206.37164306640625,1.3527715630921289,0.5027917074755467,0.4262944116639781
72_0_0_20170111221945926.jpg.chip.jpg,72,/Users/cipherxishant/Downloads/archive/UTKFace/72_0_0_20170111221945926.jpg.chip.jpg,1,0,1,0,0,0,0,84.91128540039062,70.30294036865234,166.5852508544922,191.1314697265625,1.1473492926064073,0.5097167064001266,0.42202379867387
14_0_1_20170117133924867.jpg.chip.jpg,14,/Users/cipherxishant/Downloads/archive/UTKFace/14_0_1_20170117133924867.jpg.chip.jpg,1,0,0,1,0,0,0,71.35343170166016,59.57609558105469,158.3951416015625,183.4067840576172,1.1579066264479918,0.4504774008861159,0.37612325086912257
2_1_2_20161219151151323.jpg.chip.jpg,2,/Users/cipherxishant/Downloads/archive/UTKFace/2_1_2_20161219151151323.jpg.chip.jpg,0,1,0,0,1,0,0,74.81597900390625,55.08067321777344,161.32162475585938,207.7899932861328,1.288047982411519,0.4637690645450114,0.34143391068079887
